0.000000000000000000e+00,2.268853693815225938e+02,2.448738741822070040e+02,1.451766030104313927e+02,2.144019140422675207e+02,2.489641341044250566e+02,1.774890967046908941e+02,2.554248183372156404e+02,2.570108895320747138e+02,1.345997590717834385e+02,1.574040906488853580e+02,6.299698368331843312e+01,1.749844989453537778e+02,1.993718711720165402e+02,1.962167086792758042e+01,1.317433320245754089e+02,1.093436831274586041e+02,1.019204886849777409e+02,1.479974674337958902e+02,6.392317616886870724e+01,2.726613275003888361e+02,1.637085695003829642e+02,2.075337092357277129e+02,2.573381395033579793e+02,2.817404979949247945e+01,2.446691057425393012e+02,7.143816663314936477e+01,1.013472365244532227e+02,3.212456644830355117e+02,2.108962951034813500e+02,1.367013404167303463e+02,2.444546654208361076e+02,1.377148205124305207e+02,1.737568215740934363e+02,1.049619660511165335e+02,2.171686825811798371e+02,1.321028961933984078e+02,1.354635555051571316e+02,7.122116877128611634e+01,2.598245930068526377e+02,1.326112073910543074e+02,2.320716197676670163e+02,2.052495595251076566e+02,3.106904939765954623e+02,2.672612011992598582e+02,1.016205421416810140e+02,8.998720970492291826e+01,2.182157433336336112e+02,3.215245206452524940e+02,1.862904494050219455e+02,1.080885873291291546e+02,2.532629024288492587e+02,2.424363531776710090e+02,2.976836948088089230e+02,2.295205637924565423e+01,2.040134118799549015e+02,3.448784931127792106e+02,4.652045743824251645e+01,1.430794085816602603e+02,1.446325576403470450e+02,1.016435778696927770e+02,1.507369188243847304e+02,2.586897698234416225e+02,2.818540572157121460e+02,1.669196416701768442e+02,1.143982513025350585e+02,1.320919348011349541e+02,3.366384046310174654e+02,3.806447751591652207e+01,1.448504688086597696e+02,3.258345794902965622e+02,1.057352623588943885e+02,1.523125217410379832e+02,1.712846013526579725e+02,4.722000207806095773e+01,1.099087400612183529e+02,1.138062570515393475e+02,2.433266798724307591e+02,2.378217436839790366e+02,2.862742843710840361e+02,3.504258421791999467e+01,2.227971527458172716e+02,1.239626410345934744e+02,1.411766874155853770e+02,9.016725065240797221e+01,2.220307047224282826e+02,1.865762288855948725e+02,1.502775776098778806e+02
2.268853693815225938e+02,0.000000000000000000e+00,1.751207650857937494e+02,4.479391257860464748e+01,1.658112712509971516e+02,2.425255590298543211e+02,1.031506920285010693e+02,2.692145613246223945e+01,2.500651678126139927e+02,2.918767916944167951e+01,9.273822924874900764e+01,1.311912377888203878e+02,1.000369006749344152e+02,1.006118300711621742e+02,2.203821245446268335e+02,4.012795367152114778e+01,4.669933418765553057e+01,5.272298221415309882e+01,1.052427002604079291e+02,2.034786308224083200e+02,1.833745833256148217e+01,2.939897424921689506e+01,2.146483886951098157e+02,3.212269162049812508e+02,1.595591422556096290e+02,1.780614854547450534e+02,9.472901193248290497e+01,2.250403522710037407e+02,5.535687887393736162e+01,2.266190191052893965e+01,4.886301651058460038e+01,4.720990203610580238e+01,5.184561132368648373e+01,2.161867949377615616e+02,6.262030529811217150e+01,1.436993018314290111e+02,1.352381564342758793e+02,5.446437842332290558e+01,9.979229680569758898e+01,3.008593765805617863e+02,5.065067040099511786e+01,8.835758075444637427e+00,8.677574323952272550e+01,2.048979439966728577e+01,2.160265921624159091e+02,1.117448191089401064e+02,2.328082323641235405e+02,9.411444616804921282e+00,9.123247394234141439e+00,1.446936397767435665e+02,1.110322630644693902e+02,2.618111813411221647e+02,5.496404434986784793e+01,2.192055489603633873e+02,9.917424346775669619e+01,1.320861545711649967e+02,7.950605315161067210e+01,1.633981008606796763e+02,6.900406907647300159e+01,2.258127730852063308e+01,2.717936313115265534e+02,1.111759467417185050e+02,1.463948661694964812e+02,2.203216165138222209e+02,2.601400415300880198e+01,1.296273919933727257e+02,4.642331662899657374e+01,2.802924431367864244e+01,2.558457648421401132e+02,5.498326578823689914e+01,7.437860262188799254e+01,6.095662655276347408e+01,2.036229706444618159e+02,1.948815574943376561e+01,2.262485680026243244e+02,3.676263862612885447e+01,2.602205068672172317e+01,2.249582381949053911e+02,1.853344513073636222e+02,3.377734622060218328e+01,1.283900112812297039e+02,8.082611788505047912e+01,8.747022011783644757e+01,5.480776302685539747e+01,2.283842605415413800e+02,5.922804124435289452e+01,1.535233803720358381e+01,5.349279813578797871e+01
2.448738741822070040e+02,1.751207650857937494e+02,0.000000000000000000e+00,1.553900652833235654e+02,1.876554814249086292e+02,2.986722766721075573e+02,1.238525973202394823e+02,1.705678308980394604e+02,2.826496217076008861e+02,7.514903585437519951e+01,1.232848999504561789e+02,1.594234123660940554e+02,2.467394398342860882e+02,1.824991500929032782e+02,1.661715585648636591e+02,6.568345024262794141e+01,1.453187302058071850e+02,8.085154753268841432e+01,1.448907559464333303e+02,2.573105991180917727e+02,2.251882854060574175e+02,1.619088986782380175e+02,2.381360510315967645e+02,3.543565275485652819e+02,1.953740498824635097e+02,2.427811798810598987e+01,7.950348085862633241e+01,1.020197451494461802e+02,2.229888058615148907e+02,1.513429935966380810e+02,8.835658702833626421e+01,1.946305037995028897e+02,7.240238263758709536e+01,2.132244715758890834e+02,7.765880325601520440e+01,2.099581712853101862e+02,2.455508430623860363e+02,7.897671776984597614e+01,1.417957018507377995e+02,3.012972680783549890e+02,7.830911743192621088e+01,1.551051861426212781e+02,2.654980659328341517e+02,2.723793946290563213e+02,2.783383636986087595e+02,1.978397826149481489e+02,1.633522615493875776e+02,1.721115603388249156e+02,2.615746004728785010e+02,5.107267358391632683e+01,1.406119300095276969e+02,2.692355682689388345e+02,2.642660763554184200e+02,2.848087755997355544e+02,1.353257943101439764e+02,2.675928077375601433e+01,2.079191049039604309e+02,2.246706817691859612e+02,8.589236388682824952e+01,1.493963051975686085e+02,1.649076206542707439e+02,1.749550087336022557e+02,8.404592067533408795e+01,2.732809652561081748e+02,1.654108093012070526e+02,1.624284201921268505e+02,7.393815385170098864e+01,2.957196636896361497e+02,2.916710529933230305e+02,4.077939096285823695e+01,1.950252460847626708e+02,2.006189453419796678e+02,2.327052590640871017e+02,1.292698648275028575e+02,2.324336566868751675e+02,8.606395629390002000e+01,1.537805740886894341e+02,2.559885596354091604e+02,2.417356306184253185e+02,1.759605932870217657e+02,1.924456442999990884e+02,2.428412174435019040e+02,1.064480654679988447e+02,7.774160287085183541e+01,2.189319761694715112e+02,2.272069078882662438e+02,1.497700102126748334e+02,9.450647066078533953e+01
1.451766030104313927e+02,4.479391257860464748e+01,1.553900652833235654e+02,0.000000000000000000e+00,1.462626609666380659e+02,1.684894384348344829e+02,9.591555931187085093e+01,6.486463014670549398e+01,1.896282308752747383e+02,4.227420710019978145e+01,7.247687830168429457e+01,8.890139329792739886e+01,6.236064725687702293e+01,3.703588484364254896e+01,1.474147825789243313e+02,4.061392466950211855e+01,2.766331212800213990e+01,5.427442716005717216e+01,9.256259710881008118e+01,1.267782495950900739e+02,4.623557371353206236e+01,4.679297822488818070e+01,1.551926549536676703e+02,2.278782474378343181e+02,1.116322552511659865e+02,1.608511764354815625e+02,7.257074382618012010e+01,1.742818957573858825e+02,1.179291545400884189e+02,5.041032336009059378e+01,5.353665490428658558e+01,4.840390324263197641e+01,5.345372575396550019e+01,1.723715404620467950e+02,5.887033842119924998e+01,1.088662026963540086e+02,8.939338323794700614e+01,5.087296179920381434e+01,6.300665940145351840e+01,2.421042425331506536e+02,5.182913065503903738e+01,4.080813442809026270e+01,6.136181299695913083e+01,7.777024638738828344e+01,1.663972922899991715e+02,9.313110757551822871e+01,1.813564308526184163e+02,3.323159989259359293e+01,8.174136254383118683e+01,1.187564069781535920e+02,8.254232405068296430e+01,2.175626522530171769e+02,3.323048742927510801e+01,1.692480903365776044e+02,6.622635866643142322e+01,1.141718674687743942e+02,1.360996834288639263e+02,1.273241047663860286e+02,7.316664066185691695e+01,4.532747411446167263e+01,2.186363185146190631e+02,9.598030774394250386e+01,1.483405230193575335e+02,1.701843460141251398e+02,3.946274371545258219e+01,9.505473041766637721e+01,4.687422065283105610e+01,8.980626083541656612e+01,1.861577054436450567e+02,5.081035390007171770e+01,1.258442682145650906e+02,9.456654757367894604e+01,1.355028867437834492e+02,1.621545062224110012e+01,1.801467254668044689e+02,4.886514875030660221e+01,2.933682601921793065e+01,1.767238790193527507e+02,1.468759019325352995e+02,7.650555958965043146e+01,8.309606664164766698e+01,3.422590925065671286e+01,8.365434802540161741e+01,5.642446851920541917e+01,1.788667087094723342e+02,1.623149182805659052e+01,3.896050095437763616e+01,5.779538709687790288e+01
2.144019140422675207e+02,1.658112712509971516e+02,1.876554814249086292e+02,1.462626609666380659e+02,0.000000000000000000e+00,1.869801690078008960e+02,2.317692135046037833e+02,1.991721978626138707e+02,1.102440207902414642e+02,3.586134667581797686e+01,1.638763032726846802e+01,7.548633074475512217e+01,3.012498786721541251e+02,2.637272702060053575e+02,1.843110755088944472e+02,4.012132313341884782e+01,1.440543508441579093e+02,5.125358193358330539e+01,2.481222195697600910e+02,1.721373974538561527e+02,2.331744300198879216e+02,1.911706345879152877e+02,9.102831442707783083e+01,1.927380872316403497e+02,2.018112593336916234e+02,2.129559324096711634e+02,1.485835457578394312e+02,1.141307540846545834e+02,2.857645429990959656e+02,1.644288359534334063e+02,5.096715759062181661e+01,1.265312646627902780e+02,3.580084407776345046e+01,2.598529504408931956e+01,5.697905329260080265e+01,9.573876146202793791e+01,2.431125653422394066e+02,3.761623589721980920e+01,5.501278504134752012e+01,6.429400734158845410e+01,3.459537971629989528e+01,1.465397731047514469e+02,3.301084453141767199e+02,2.903819523702520087e+02,1.179081228717798240e+02,2.419258760524488707e+02,2.987253950578159447e+02,1.678909529021632352e+02,2.876274716190125673e+02,1.845910620403347195e+02,1.756362768771960532e+02,3.675953408454097371e+01,3.096904658753680906e+02,1.317214794266746196e+02,1.285220857369041596e+02,1.649735956844104408e+02,2.682575226351469837e+02,2.843376025146715733e+02,7.050945957551340371e+01,1.701466907043364927e+02,1.107432387008627188e+02,9.416640799293432451e+01,2.353201201609440432e+02,1.124100836823174916e+02,1.905858223739109576e+02,6.557519988819892376e+01,3.529912369711341569e+01,3.221125450958651300e+02,3.177785491700843181e+02,9.389261614993975513e+01,2.643909209670513860e+02,2.426176591897809658e+02,1.412327019675045392e+02,1.233070541155261992e+02,3.046873127862528463e+02,6.073529636522026465e+01,1.682035424344538797e+02,8.043357428132887321e+01,1.008270159738029292e+02,1.785336342308401072e+02,2.236619827600419228e+02,2.324867877926755284e+02,5.985268548203248429e+01,4.731399817473871394e+01,5.678511350314055761e+01,2.595464761525047948e+02,1.499125329692844559e+02,6.398167132994547757e+01
2.489641341044250566e+02,2.425255590298543211e+02,2.986722766721075573e+02,1.684894384348344829e+02,1.869801690078008960e+02,0.000000000000000000e+00,2.722817118041667754e+02,2.670898581250842199e+02,1.076965259565434678e+02,8.359214733835490563e+01,1.100522175356424555e+02,9.580691007157554395e+01,2.799202468924898994e+02,2.316838526867707344e+02,2.455923851512917508e+02,8.835564285607736679e+01,1.704755650658371451e+02,1.026289133191322378e+02,2.746132719304325178e+02,1.287205689333432588e+02,2.737460066298546053e+02,2.207257496180983765e+02,1.154420543833414570e+02,6.704316848936883844e+01,2.036795138509056926e+02,3.116450785921217630e+02,1.893667531534948694e+02,2.506822510352484130e+02,3.556325079362289898e+02,2.390573716233775201e+02,9.242731664253847157e+01,1.066416642882200563e+02,8.792876650880288025e+01,1.689148914593160669e+02,1.108890764363241175e+02,4.107863979221552597e+01,2.715003888994198178e+02,7.324088767672267863e+01,1.327009855261488553e+02,1.987746284835976098e+02,8.970407636284659247e+01,2.220176927858876468e+02,3.034471180138334603e+02,3.328858449679422051e+02,6.288307808384094244e+01,2.807799092175000624e+02,2.928527050188040448e+02,2.261984775321570851e+02,3.317058472126225297e+02,2.664009594045712106e+02,2.522204334101390941e+02,2.065749277035118894e+02,2.908532643170086658e+02,9.328800355888175488e+01,1.523118709565046629e+02,2.553162752845065597e+02,3.582922116975157678e+02,2.575431191299502416e+02,1.991365843665351179e+02,2.085518217229262348e+02,2.831589814683078430e+02,2.478770552384444841e+02,3.281743009520822625e+02,1.078284305072069031e+02,2.060266039990508773e+02,7.856391502766416579e+01,8.404190437053435403e+01,3.553877171320071966e+02,2.863260862817284078e+02,1.873147290419987598e+02,3.459351858528949037e+02,2.432965780730862093e+02,6.779381120218174317e+01,1.575373695859655925e+02,2.868365644421540992e+02,1.071365917957213298e+02,1.893204279274484350e+02,1.270067117937615535e+02,7.434644885745170484e+01,2.704440275068100163e+02,2.026146458042048835e+02,2.100513805970024066e+02,1.076255828638783072e+02,9.416081657925306558e+01,2.397511723464768352e+02,2.465414485780705718e+02,2.208864819714816576e+02,1.085376324569120357e+02
1.774890967046908941e+02,1.031506920285010693e+02,1.238525973202394823e+02,9.591555931187085093e+01,2.317692135046037833e+02,2.722817118041667754e+02,0.000000000000000000e+00,8.753387059456773045e+01,2.923774903518586257e+02,6.906173595590652781e+01,1.368511521489409688e+02,1.390186757350808762e+02,1.174604947760546878e+02,7.144599251448309474e+01,1.750851296723550377e+02,5.330601928139333978e+01,8.004491202935925287e+01,7.297221189962331778e+01,1.923340161999226083e+01,2.051413617252776476e+02,1.380086217803105910e+02,7.673990046310927937e+01,2.423208599210125271e+02,3.399616126943038239e+02,1.436748266217231844e+02,1.093341324696570496e+02,3.646693979867860946e+01,1.835874496489656735e+02,1.188570904104561805e+02,7.037583720461255155e+01,5.000691094214301557e+01,1.351902833810908646e+02,6.695407257728524542e+01,2.483599729970316616e+02,5.874367999343508728e+01,2.097006227859912144e+02,1.383860389674715066e+02,7.662437613764694788e+01,1.055521285457170393e+02,3.350235036076802544e+02,6.337748593759204141e+01,9.276994576858074026e+01,1.279376026615170616e+02,1.625551927282504607e+02,2.804831962231509124e+02,1.263625399789426922e+02,1.373577148221251321e+02,9.489975228792640394e+01,1.580046961262610239e+02,7.351943527432568715e+01,3.367644066441449269e+01,3.093607123175394236e+02,1.458503791170593047e+02,2.821814166666712254e+02,1.034229756368659423e+02,8.175269643493174954e+01,1.265108454534145324e+02,1.230747777224352717e+02,2.615475701038362288e+01,6.289628397166431739e+01,2.274727232100082688e+02,1.261936567536311884e+02,7.012652682908682777e+01,2.771148100486227577e+02,1.046656535957205278e+02,1.675463749739769241e+02,5.614501033432827626e+01,1.849278452376808275e+02,2.089421362348957416e+02,2.837106975177125534e+01,1.118631148263943231e+02,1.318098800396703041e+02,1.760214544142798161e+02,8.456937306406040022e+01,1.495961980651729846e+02,7.271979926572653596e+01,7.930914489537794054e+01,2.734617198328983250e+02,2.448882638823161528e+02,1.090013491058356578e+02,1.144539678992018992e+02,1.684907555735311462e+02,1.000047233034048730e+02,6.429693986001687733e+01,2.138857174950952071e+02,1.282238934763698808e+02,7.168740733866418680e+01,8.747236804036111835e+01
2.554248183372156404e+02,2.692145613246223945e+01,1.705678308980394604e+02,6.486463014670549398e+01,1.991721978626138707e+02,2.670898581250842199e+02,8.753387059456773045e+01,0.000000000000000000e+00,2.796288050722861840e+02,4.430640299600936061e+01,1.128619657903103501e+02,1.469360339701437113e+02,1.379275393866823549e+02,9.431905357133192069e+01,2.408847758500894543e+02,4.906068828918274960e+01,5.585114542070225241e+01,6.518956733274350768e+01,1.071566619774760625e+02,2.351188516826596242e+02,5.099331307634699328e+01,2.610450080669643569e+01,2.394068605241033083e+02,3.423810784478031906e+02,1.883151125432027584e+02,1.673421840557456051e+02,9.729552158056623057e+01,2.269990167749641046e+02,3.016813435895360840e+01,1.362535543942232508e+01,6.072028061946301136e+01,6.359628948402634308e+01,6.004726078384850041e+01,2.439578001709132877e+02,7.234664405164241430e+01,1.757307217785707110e+02,1.750289523590304270e+02,6.673516303026185881e+01,1.130134399055125698e+02,3.281819668398088083e+02,5.863742234577609480e+01,1.412536876262296559e+01,1.340654362921426355e+02,6.944707334155295086e+01,2.478081412898676490e+02,1.311171073590045921e+02,2.461692018099120105e+02,3.300589424317002596e+01,4.749513698196778932e+01,1.374904224731903355e+02,1.210890305544864418e+02,2.923534668713185170e+02,9.920987525732542167e+01,2.531470097933738543e+02,1.207841658890159238e+02,1.276467484716551155e+02,5.375221414430981781e+01,1.641228125892200183e+02,6.431858823074830411e+01,1.627660397262067704e+01,2.852007958312793221e+02,1.158188773558446485e+02,1.300536640964219259e+02,2.519778581778325872e+02,5.166484454352831790e+01,1.531590612428614122e+02,5.397343093559503302e+01,8.196655757344821325e+01,2.963431054260151996e+02,5.826426502636658000e+01,4.541227205934975331e+01,4.522267625354061948e+01,2.082042754931916875e+02,2.560245423896707706e+01,2.393693132196428053e+02,5.045915738359109071e+01,3.135049892174676955e+01,2.538406957415887177e+02,2.155868755333656281e+02,2.638496612657107931e+01,1.122033813676869727e+02,1.174576856680553618e+02,9.609032392909701059e+01,6.251238763029903112e+01,2.512629294010845626e+02,7.642962567759053627e+01,1.141374641509967347e+01,6.967210764020076397e+01
2.570108895320747138e+02,2.500651678126139927e+02,2.826496217076008861e+02,1.896282308752747383e+02,1.102440207902414642e+02,1.076965259565434678e+02,2.923774903518586257e+02,2.796288050722861840e+02,0.000000000000000000e+00,4.228743509368462128e+01,4.695964006091942622e+01,1.683091777987406346e+01,3.336695998710110871e+02,2.854274153625264603e+02,2.484255083745619004e+02,4.697324274166152946e+01,1.934727768666324437e+02,6.480766731087989285e+01,3.011943830529519346e+02,1.431784993749819535e+02,2.979995570223704817e+02,2.440170387986165679e+02,3.647939777258884675e+01,8.777442147420997287e+01,2.271118047844746854e+02,3.035779843546280290e+02,2.002410684092076849e+02,2.022600913600423667e+02,3.742303045189064505e+02,2.489151890999259535e+02,5.365623515678228728e+01,9.329626404482544899e+01,4.129870624639259802e+01,9.519873743070611738e+01,7.666490278336537756e+01,3.952702702429348847e+01,2.833250903423136720e+02,3.619979032144826192e+01,6.677227761349342927e+01,8.223440740081632327e+01,4.473776799263901438e+01,2.318244869175742622e+02,3.609656064711643921e+02,3.621328841303078434e+02,2.926930047860819784e+01,3.002929375927716364e+02,3.250034186316593150e+02,2.461799273135820272e+02,3.586552672069421988e+02,2.618946820193420990e+02,2.297191019654167121e+02,9.990256545809427280e+01,3.384950372219345809e+02,5.314581488771572992e+01,1.638111340766679973e+02,2.448923519036289349e+02,3.648120228368936182e+02,2.965337708576544742e+02,1.498001630284897487e+02,2.169982926941649453e+02,2.261020820082110845e+02,2.171414781166005241e+02,3.251707848507069230e+02,3.268658664256325608e+01,2.252760314678575924e+02,2.486156205097179139e+01,4.463430170682267573e+01,3.863762684347256027e+02,3.284559732797264360e+02,1.764366174737169501e+02,3.536872071530966650e+02,2.685291330340755280e+02,6.599248348863568481e+01,1.625909738652713372e+02,3.265112736329357404e+02,7.407042591615594063e+01,2.180939917645822845e+02,2.715401504600490057e+01,3.655956696414784801e+01,2.665103721050660965e+02,2.415872691762607474e+02,2.561338688497527301e+02,6.867621380689763555e+01,4.298032603456682210e+01,1.812855939461744583e+02,2.851902198815041629e+02,2.232435354924784292e+02,7.338058177281756400e+01
1.345997590717834385e+02,2.918767916944167951e+01,7.514903585437519951e+01,4.227420710019978145e+01,3.586134667581797686e+01,8.359214733835490563e+01,6.906173595590652781e+01,4.430640299600936061e+01,4.228743509368462128e+01,0.000000000000000000e+00,3.015682609229107314e+01,2.817829226622411554e+01,1.292990973725108006e+02,9.039454181502784991e+01,1.125698025427473397e+02,2.814321979853435352e+00,5.287530236459058131e+01,4.087597451666425741e+00,7.587390834306368959e+01,1.044371067024161874e+02,2.735793543445968723e+01,5.508914328908529967e+01,4.950005375431133814e+01,9.069794376442845873e+01,1.171157653411201238e+02,7.280033562648299039e+01,4.911103444387674699e+01,9.714557014310670979e+01,8.027339294419157056e+01,4.367503582851232835e+01,5.434385037555776066e+00,4.080116752428421023e+01,1.121132664388785116e+00,6.046750056883898594e+01,5.084292947780004290e+00,4.614442207914893146e+01,1.251260431754508602e+02,3.338347356894773466e+00,4.273963146263574231e+01,8.646671933493584561e+01,2.024921556421292568e+00,3.192818267370649821e+01,1.343634874265748920e+02,6.142256277614394833e+01,5.697129753004448816e+01,9.540149348094905690e+01,1.371949710820599364e+02,2.173563223053211857e+01,4.770586177806310957e+01,3.930636665661912588e+01,7.025911608210805070e+01,7.525677393910405044e+01,8.815446678174430417e+01,6.244151271957136373e+01,6.977165308833187396e+01,5.173183767295749647e+01,9.568750144408181768e+01,1.269516141664597342e+02,3.889034015286630108e+01,4.380430892388518771e+01,1.145666137621214062e+02,4.269658604110661315e+01,7.660705359297818973e+01,5.140353963765247158e+01,2.670174507886958182e+01,3.938107717202728963e+01,2.673142459739060950e+00,7.258157793623431076e+01,1.934265127380080287e+02,3.598656874864485644e+01,9.038453862741833689e+01,6.413234349935558498e+01,5.724880460964333651e+01,2.784768459001112717e+01,1.736177709567390082e+02,4.939976101388871221e+00,4.515630074481781264e+01,5.034650684589986014e+01,6.038760226091385164e+01,5.251066025808908933e+01,8.663697171168715272e+01,7.210753270001453075e+01,1.027504149557624302e+01,2.556775456258389312e+00,4.979787962600249784e+01,5.945441776709555626e+01,3.637897014964379849e+01,3.535215361087709951e+00
